condition,scenario_id,trait,target_direction,bfi_score,trait_score,consistency,bfi_target_score,bfi_target_attainment,trait_target_score,trait_target_attainment
as_pas_only,trait_agreeableness_00701,agreeableness,high,0.5555555555555556,0.5307341157228105,0.9751785601672549,0.5555555555555556,0.05555555555555558,0.5307341157228105,0.030734115722810484
as_pas_only,trait_agreeableness_00702,agreeableness,high,0.5555555555555556,0.4658853352419137,0.9103297796863581,0.5555555555555556,0.05555555555555558,0.4658853352419137,-0.03411466475808628
as_pas_only,trait_agreeableness_00703,agreeableness,high,0.5555555555555556,0.4769891862715417,0.921433630715986,0.5555555555555556,0.05555555555555558,0.4769891862715417,-0.023010813728458313
as_pas_only,trait_agreeableness_00704,agreeableness,high,0.5555555555555556,0.48936228422410144,0.9338067286685459,0.5555555555555556,0.05555555555555558,0.48936228422410144,-0.01063771577589856
as_pas_only,trait_agreeableness_00705,agreeableness,high,0.5555555555555556,0.6711852352497761,0.8843703203057794,0.5555555555555556,0.05555555555555558,0.6711852352497761,0.17118523524977614
as_pas_only,trait_agreeableness_00706,agreeableness,high,0.5555555555555556,0.5062437653541565,0.9506882097986009,0.5555555555555556,0.05555555555555558,0.5062437653541565,0.006243765354156494
as_pas_only,trait_agreeableness_00707,agreeableness,high,0.5555555555555556,0.5444806542683037,0.9889250987127481,0.5555555555555556,0.05555555555555558,0.5444806542683037,0.04448065426830372
as_pas_only,trait_agreeableness_00708,agreeableness,high,0.5555555555555556,0.4935134420926453,0.9379578865370897,0.5555555555555556,0.05555555555555558,0.4935134420926453,-0.006486557907354695
as_pas_only,trait_agreeableness_00709,agreeableness,high,0.5555555555555556,0.5933221219975072,0.9622334335580484,0.5555555555555556,0.05555555555555558,0.5933221219975072,0.09332212199750722
as_pas_only,trait_agreeableness_00710,agreeableness,high,0.5555555555555556,0.6299998445808818,0.9255557109746738,0.5555555555555556,0.05555555555555558,0.6299998445808818,0.12999984458088176
as_pas_only,trait_agreeableness_00701,agreeableness,low,0.5555555555555556,0.40573285239138757,0.850177296835832,0.4444444444444444,-0.05555555555555558,0.5942671476086124,0.09426714760861243
as_pas_only,trait_agreeableness_00702,agreeableness,low,0.5555555555555556,0.4380558179939904,0.8825002624384348,0.4444444444444444,-0.05555555555555558,0.5619441820060096,0.061944182006009596
as_pas_only,trait_agreeableness_00703,agreeableness,low,0.5555555555555556,0.4415247059095607,0.8859691503540051,0.4444444444444444,-0.05555555555555558,0.5584752940904393,0.05847529409043928
as_pas_only,trait_agreeableness_00704,agreeableness,low,0.5555555555555556,0.42799341249426676,0.8724378569387112,0.4444444444444444,-0.05555555555555558,0.5720065875057332,0.07200658750573319
as_pas_only,trait_agreeableness_00705,agreeableness,low,0.5555555555555556,0.4778795909565626,0.922324035401007,0.4444444444444444,-0.05555555555555558,0.5221204090434374,0.022120409043437372
as_pas_only,trait_agreeableness_00706,agreeableness,low,0.5555555555555556,0.43444879157688593,0.8788932360213304,0.4444444444444444,-0.05555555555555558,0.565551208423114,0.06555120842311402
as_pas_only,trait_agreeableness_00707,agreeableness,low,0.5555555555555556,0.4744692507894002,0.9189136952338446,0.4444444444444444,-0.05555555555555558,0.5255307492105998,0.025530749210599835
as_pas_only,trait_agreeableness_00708,agreeableness,low,0.5555555555555556,0.3650472178331264,0.8094916622775707,0.4444444444444444,-0.05555555555555558,0.6349527821668737,0.13495278216687367
as_pas_only,trait_agreeableness_00709,agreeableness,low,0.5555555555555556,0.48848503031514723,0.9329294747595916,0.4444444444444444,-0.05555555555555558,0.5115149696848528,0.011514969684852772
as_pas_only,trait_agreeableness_00710,agreeableness,low,0.5555555555555556,0.41030116990657406,0.8547456143510185,0.4444444444444444,-0.05555555555555558,0.5896988300934259,0.08969883009342594
