condition,scenario_id,trait,target_direction,bfi_score,trait_score,consistency,bfi_target_score,bfi_target_attainment,trait_target_score,trait_target_attainment
zero_hook,trait_agreeableness_00701,agreeableness,high,0.5555555555555556,0.49261072278022766,0.9370551672246721,0.5555555555555556,0.05555555555555558,0.49261072278022766,-0.007389277219772339
zero_hook,trait_agreeableness_00702,agreeableness,high,0.5555555555555556,0.44934141635894775,0.8937858608033922,0.5555555555555556,0.05555555555555558,0.44934141635894775,-0.050658583641052246
zero_hook,trait_agreeableness_00703,agreeableness,high,0.5555555555555556,0.4530355415785977,0.8974799860230421,0.5555555555555556,0.05555555555555558,0.4530355415785977,-0.04696445842140229
zero_hook,trait_agreeableness_00704,agreeableness,high,0.5555555555555556,0.4718965730636291,0.9163410175080735,0.5555555555555556,0.05555555555555558,0.4718965730636291,-0.028103426936370912
zero_hook,trait_agreeableness_00705,agreeableness,high,0.5555555555555556,0.6256888806819916,0.929866674873564,0.5555555555555556,0.05555555555555558,0.6256888806819916,0.12568888068199158
zero_hook,trait_agreeableness_00706,agreeableness,high,0.5555555555555556,0.4702217657831048,0.9146662102275492,0.5555555555555556,0.05555555555555558,0.4702217657831048,-0.029778234216895183
zero_hook,trait_agreeableness_00707,agreeableness,high,0.5555555555555556,0.5232156657214264,0.9676601101658708,0.5555555555555556,0.05555555555555558,0.5232156657214264,0.023215665721426415
zero_hook,trait_agreeableness_00708,agreeableness,high,0.5555555555555556,0.4605466517561681,0.9049910962006125,0.5555555555555556,0.05555555555555558,0.4605466517561681,-0.0394533482438319
zero_hook,trait_agreeableness_00709,agreeableness,high,0.5555555555555556,0.5608460521571926,0.994709503398363,0.5555555555555556,0.05555555555555558,0.5608460521571926,0.06084605215719263
zero_hook,trait_agreeableness_00710,agreeableness,high,0.5555555555555556,0.5371259519886084,0.9815703964330528,0.5555555555555556,0.05555555555555558,0.5371259519886084,0.03712595198860835
zero_hook,trait_agreeableness_00711,agreeableness,high,0.5555555555555556,0.3912734739130861,0.8357179183575305,0.5555555555555556,0.05555555555555558,0.3912734739130861,-0.10872652608691391
zero_hook,trait_agreeableness_00712,agreeableness,high,0.5555555555555556,0.5106536368733509,0.9550980813177953,0.5555555555555556,0.05555555555555558,0.5106536368733509,0.010653636873350858
zero_hook,trait_agreeableness_00713,agreeableness,high,0.5555555555555556,0.5105133430736265,0.9549577875180709,0.5555555555555556,0.05555555555555558,0.5105133430736265,0.010513343073626502
zero_hook,trait_agreeableness_00714,agreeableness,high,0.5555555555555556,0.5373867532221489,0.9818311976665933,0.5555555555555556,0.05555555555555558,0.5373867532221489,0.037386753222148905
zero_hook,trait_agreeableness_00715,agreeableness,high,0.5555555555555556,0.5447684445266657,0.9892128889711101,0.5555555555555556,0.05555555555555558,0.5447684445266657,0.04476844452666573
zero_hook,trait_agreeableness_00716,agreeableness,high,0.5555555555555556,0.48843547736300597,0.9328799218074504,0.5555555555555556,0.05555555555555558,0.48843547736300597,-0.011564522636994035
